system:index,LST,NDBI,NDVI,NDWI,zone_id,.geo,income,ndvi_n,lst_n,ndbi_n,ndwi_n,income_n,water_available,impact_score,cost,efficiency,selected
4,301.85274849834093,-0.1110571837493264,-0.0005305218866603504,0.0937642470005971,Z5,"{""type"":""Polygon"",""coordinates"":[[[80.30000008286758,12.950000861651985],[80.30000008286758,13.074998377330607],[80.26000200905669,13.07499839965535],[80.26000200905669,12.950000841769016],[80.30000008286758,12.950000861651985]]]}",0.23019785570105272,0.0,0.0,0.0,1.0,0.5,True,0.425,80.0,0.0053124999999999995,True
9,307.2144856101063,0.0072014193950818,0.2258843457865066,-0.2484207491572078,Z10,"{""type"":""Polygon"",""coordinates"":[[[80.30000008286758,13.074998377330607],[80.30000008286758,13.20000037377777],[80.26000200905669,13.200000381226616],[80.26000200905669,13.07499839965535],[80.30000008286758,13.074998377330607]]]}",0.23019785570105272,0.7493738295871905,1.0,0.8306796049733797,0.21858213506231455,0.5,True,0.6029315783636184,138.14757234813658,0.004364402270089918,True
7,304.6852338518222,-0.0085545236809364,0.2238914303966153,-0.2343891633660067,Z8,"{""type"":""Polygon"",""coordinates"":[[[80.21999934834353,13.074998375988047],[80.21999934834353,13.200000377659006],[80.18000120232101,13.200000359702084],[80.18000120232101,13.074998387197592],[80.21999934834353,13.074998375988047]]]}",0.23019785570105272,0.7427778023337069,0.5282775515543081,0.7200057070719506,0.25062483691588683,0.5,True,0.49076054197995345,130.40039949503654,0.003763489558930633,True
6,304.6215628933266,0.0106416295850027,0.2176261210037865,-0.2447996167134942,Z7,"{""type"":""Polygon"",""coordinates"":[[[80.18000120232101,13.074998387197592],[80.18000120232101,13.200000359702084],[80.13999863029491,13.200000415667452],[80.13999863029491,13.074998437280817],[80.18000120232101,13.074998387197592]]]}",0.23019785570105272,0.7220412714622886,0.5164024899523709,0.8548445482891676,0.2268513976383929,0.5,True,0.5172096590313234,139.83911838024173,0.0036986049756475114,True
2,304.4451474383025,0.0114859717785956,0.2279508101111101,-0.2550714255175735,Z3,"{""type"":""Polygon"",""coordinates"":[[[80.21999934834353,12.950000914789047],[80.21999934834353,13.074998375988047],[80.18000120232101,13.074998387197592],[80.18000120232101,12.950000898316649],[80.21999934834353,12.950000914789047]]]}",0.23019785570105272,0.7562132845247028,0.4834998221514874,0.8607754304506933,0.20339456874508235,0.5,True,0.5036128367659823,140.2542801315485,0.003590712784619688,False
