system:index,LST,NDBI,NDVI,NDWI,zone_id,.geo,income,ndvi_n,lst_n,ndbi_n,ndwi_n,income_n,water_available,impact_score,cost,efficiency,selected
7,299.0957844475929,-0.0719196993355942,0.223072094793602,-0.239457360314504,Z8,"{""type"":""Polygon"",""coordinates"":[[[88.37999820761097,22.575001758153544],[88.37999820761097,22.699999245337448],[88.32000105210311,22.699999263463233],[88.32000105210311,22.575001680691184],[88.37999820761097,22.575001758153544]]]}",0.38220305171255253,0.0,0.9237594680602229,0.7510136188814053,1.0,0.5,True,0.7224039364442554,132.57095332169837,0.0054491871586022375,True
2,299.25386144595745,-0.0200261234028703,0.2990837565944707,-0.3224871118823295,Z3,"{""type"":""Polygon"",""coordinates"":[[[88.37999820761097,22.449999772274126],[88.37999820761097,22.575001758153544],[88.32000105210311,22.575001680691184],[88.32000105210311,22.449999783717576],[88.37999820761097,22.449999772274126]]]}",0.38220305171255253,0.26861716078765724,1.0,1.0,0.6715360432188376,0.5,True,0.7272612474418191,150.0,0.004848408316278794,True
8,298.3783190993432,-0.0290153230114455,0.3324170550666447,-0.3462358765131256,Z9,"{""type"":""Polygon"",""coordinates"":[[[88.4399998642475,22.575001760461625],[88.4399998642475,22.699999234974616],[88.37999820761097,22.699999245337448],[88.37999820761097,22.575001758153544],[88.4399998642475,22.575001760461625]]]}",0.38220305171255253,0.38641350654759976,0.5777259504400905,0.956869646397206,0.577586428147141,0.5,True,0.610392942268605,146.98087524780442,0.004152873230884662,True
3,297.76685986895694,-0.1350492047274012,0.3611245325629353,-0.34490568738669,Z4,"{""type"":""Polygon"",""coordinates"":[[[88.4399998642475,22.449999784677345],[88.4399998642475,22.575001760461625],[88.37999820761097,22.575001758153544],[88.37999820761097,22.449999772274126],[88.4399998642475,22.449999784677345]]]}",0.38220305171255253,0.48786269099814966,0.2828191805340422,0.4481170308780937,0.5828486284486728,0.5,True,0.4441377205942104,111.36819216146655,0.0039880123038208235,False
4,297.1804630272605,-0.228445458225872,0.3949447033514586,-0.3468879838815704,Z5,"{""type"":""Polygon"",""coordinates"":[[[88.50000159499916,22.449999777707202],[88.50000159499916,22.575001735114373],[88.4399998642475,22.575001760461625],[88.4399998642475,22.449999784677345],[88.50000159499916,22.449999777707202]]]}",0.38220305171255253,0.6073795919490372,0.0,0.0,0.5750067050666672,0.5,True,0.2852854519086221,80.0,0.0035660681488577763,False
