system:index,LST,NDBI,NDVI,NDWI,zone_id,.geo,income,ndvi_n,lst_n,ndbi_n,ndwi_n,income_n,water_available,impact_score,cost,efficiency,selected
3,308.8211140282865,-0.0279915089627717,0.3539015153718441,-0.4360601490145238,Z4,"{""type"":""Polygon"",""coordinates"":[[[75.97999848846472,22.599999468719574],[76.01999881427406,22.59999945735246],[76.01999881427406,22.799999049244505],[75.97999848846472,22.799999066099595],[75.93999809268459,22.799999063698277],[75.93999809268459,22.599999448644745],[75.97999848846472,22.599999468719574]]]}",0.3456448817179406,0.7831705505709937,1.0,0.6007963593260196,0.11470359520731908,0.5,True,0.568697929206873,122.05574515282137,0.004659329460443078,True
2,306.7723914945717,-0.0309147104322554,0.3109937489027386,-0.3810773084379419,Z3,"{""type"":""Polygon"",""coordinates"":[[[75.89999999928615,22.599999422910066],[75.93999809268459,22.599999448644745],[75.93999809268459,22.799999063698277],[75.89999999928615,22.799999069259567],[75.86000188481238,22.79999904569321],[75.86000188481238,22.59999944486859],[75.89999999928615,22.599999422910066]]]}",0.3456448817179406,0.15871550896501824,0.2820039880167246,0.5297634277141364,0.9571947878252955,0.5,True,0.5175311802884304,117.08343993998955,0.004420191109465933,True
1,306.7161047468957,-0.0122001792111309,0.3000880350563392,-0.3782837455170821,Z2,"{""type"":""Polygon"",""coordinates"":[[[75.82000151171877,22.599999484039053],[75.86000188481238,22.59999944486859],[75.86000188481238,22.79999904569321],[75.82000151171877,22.799999050004832],[75.78000107475978,22.799999004473595],[75.78000107475978,22.599999461359594],[75.82000151171877,22.599999484039053]]]}",0.3456448817179406,0.0,0.26227771484219864,0.9845210043834514,1.0,0.5,True,0.6251336936259574,148.91647030684157,0.004197881485760929,True
8,307.44613013917865,-0.0361290013902744,0.359334942196694,-0.4331902447476399,Z9,"{""type"":""Polygon"",""coordinates"":[[[75.97999848846472,22.799999066099595],[76.01999881427406,22.799999049244505],[76.01999881427406,22.99999861841339],[75.97999848846472,22.99999867821334],[75.93999809268459,22.99999864211597],[75.93999809268459,22.799999063698277],[75.97999848846472,22.799999066099595]]]}",0.3456448817179406,0.8622455305380268,0.5181226678213877,0.4030576987755006,0.15867857072970476,0.5,True,0.41454167214622417,108.21403891428504,0.0038307568620978777,True
5,306.9803017200744,-0.0115631757578642,0.3336923306092194,-0.4179236399975836,Z6,"{""type"":""Polygon"",""coordinates"":[[[75.74000073040688,22.79999900433854],[75.78000107475978,22.799999004473595],[75.78000107475978,22.999998662414054],[75.74000073040688,22.99999860073009],[75.70000036894523,22.99999866757256],[75.70000036894523,22.79999903181466],[75.74000073040688,22.79999900433854]]]}",0.3456448817179406,0.4890576579585538,0.3548682779851699,1.0,0.3926057361548455,0.5,True,0.5599957845939832,150.0,0.003733305230626555,False
