system:index,LST,NDBI,NDVI,NDWI,zone_id,.geo
00000000000000000000,304.7411055637758,0.017232001326967554,0.3301670904634967,-0.42092167696774424,Z1,"{""type"":""Polygon"",""coordinates"":[[[76.89099952366062,28.400001273227936],[76.94199828453203,28.400001245107145],[76.94199828453203,28.639998981135705],[76.89099952366062,28.63999893269861],[76.84000075480982,28.639998933689277],[76.84000075480982,28.40000122970283],[76.89099952366062,28.400001273227936]]]}"
00000000000000000001,303.48145628417967,0.008646197511321533,0.2988647832568432,-0.37381710532323414,Z2,"{""type"":""Polygon"",""coordinates"":[[[76.9929992638011,28.400001202262935],[77.04400020351113,28.40000120420923],[77.04400020351113,28.639998935074438],[76.9929992638011,28.63999896259588],[76.94199828453203,28.639998981135705],[76.94199828453203,28.400001245107145],[76.9929992638011,28.400001202262935]]]}"
00000000000000000002,302.393043211699,-0.005630985463943549,0.3098352401085212,-0.3720385577148008,Z3,"{""type"":""Polygon"",""coordinates"":[[[77.09500113219225,28.40000127050211],[77.14600216572963,28.400001253722756],[77.14600216572963,28.63999893985843],[77.09500113219225,28.639999005659874],[77.04400020351113,28.639998935074438],[77.04400020351113,28.40000120420923],[77.09500113219225,28.40000127050211]]]}"
00000000000000000003,300.87649377648705,-0.06557845436251442,0.41894116940251624,-0.4485608927739769,Z4,"{""type"":""Polygon"",""coordinates"":[[[77.197000875116,28.4000012022084],[77.24799957081777,28.40000126643822],[77.24799957081777,28.639998953729645],[77.197000875116,28.63999895940277],[77.14600216572963,28.63999893985843],[77.14600216572963,28.400001253722756],[77.197000875116,28.4000012022084]]]}"
00000000000000000004,301.1566155194777,-0.03616634355767178,0.3068386620604915,-0.350283661802224,Z5,"{""type"":""Polygon"",""coordinates"":[[[77.29900055894986,28.400001242195735],[77.35000158492622,28.400001194276776],[77.35000158492622,28.639998935500326],[77.29900055894986,28.63999898298557],[77.24799957081777,28.639998953729645],[77.24799957081777,28.40000126643822],[77.29900055894986,28.400001242195735]]]}"
00000000000000000005,308.92062271262955,-0.023596667747151183,0.36031628260941473,-0.4228755093177871,Z6,"{""type"":""Polygon"",""coordinates"":[[[76.89099952366062,28.63999893269861],[76.94199828453203,28.639998981135705],[76.94199828453203,28.880001142530944],[76.89099952366062,28.88000119998277],[76.84000075480982,28.880001165751548],[76.84000075480982,28.639998933689277],[76.89099952366062,28.63999893269861]]]}"
00000000000000000006,301.7456800171963,-0.029784892187305876,0.3594078170902707,-0.4139698959763844,Z7,"{""type"":""Polygon"",""coordinates"":[[[76.9929992638011,28.63999896259588],[77.04400020351113,28.639998935074438],[77.04400020351113,28.88000116345071],[76.9929992638011,28.88000114061013],[76.94199828453203,28.880001142530944],[76.94199828453203,28.639998981135705],[76.9929992638011,28.63999896259588]]]}"
00000000000000000007,301.0169085403407,9.566422598910117E-4,0.2656937358429926,-0.3275846339196061,Z8,"{""type"":""Polygon"",""coordinates"":[[[77.09500113219225,28.639999005659874],[77.14600216572963,28.63999893985843],[77.14600216572963,28.88000119595669],[77.09500113219225,28.880001143447885],[77.04400020351113,28.88000116345071],[77.04400020351113,28.639998935074438],[77.09500113219225,28.639999005659874]]]}"
00000000000000000008,301.066734692591,-0.031597713793158795,0.30105723847717397,-0.34306839541531414,Z9,"{""type"":""Polygon"",""coordinates"":[[[77.197000875116,28.63999895940277],[77.24799957081777,28.639998953729645],[77.24799957081777,28.880001196125324],[77.197000875116,28.88000119154864],[77.14600216572963,28.88000119595669],[77.14600216572963,28.63999893985843],[77.197000875116,28.63999895940277]]]}"
00000000000000000009,302.3565022629941,0.0027439688930417762,0.27420368866815953,-0.3386426675951033,Z10,"{""type"":""Polygon"",""coordinates"":[[[77.29900055894986,28.63999898298557],[77.35000158492622,28.639998935500326],[77.35000158492622,28.88000112956735],[77.29900055894986,28.88000118396684],[77.24799957081777,28.880001196125324],[77.24799957081777,28.639998953729645],[77.29900055894986,28.63999898298557]]]}"
